package_name,category
choreo_output_processor,a customized json format
choreo_output_processor,IO
choreo_output_processor,any preferred programming platform downstream.
choreo_msgs,This package
choreo_msgs,"the messages, services,"
choreo_msgs,actions
choreo_msgs,the Choreo framework
choreo_msgs,nodes.
choreo_kr5_arc_workspace_moveit_config,generated package
choreo_kr5_arc_workspace_moveit_config,the configuration
choreo_kr5_arc_workspace_moveit_config,launch files
choreo_kr5_arc_workspace_moveit_config,the MoveIt! Motion Planning Framework
choreo_kr5_arc_workspace_ikfast_rail_robot_manipulator_plugin,The choreo_kr5_arc_workspace_ikfast_rail_robot_manipulator_plugin package
choreo_kr5_arc_support,Support package
choreo_kr5_arc_support,Choreo
choreo_kr5_arc_support,a linear track. Includes linking
choreo_kr5_arc_support,external linear axis files.
choreo_kr150_2_workspace_moveit_config,generated package
choreo_kr150_2_workspace_moveit_config,the configuration
choreo_kr150_2_workspace_moveit_config,launch files
choreo_kr150_2_workspace_moveit_config,the MoveIt! Motion Planning Framework
choreo_kr150_2_workspace_ikfast_rail_robot_manipulator_plugin,The choreo_kr150_2_workspace_ikfast_rail_robot_manipulator_plugin package
choreo_kr150_2_support,Support package
choreo_kr150_2_support,Choreo
choreo_kr150_2_support,a linear track. Includes linking
choreo_kr150_2_support,external linear axis files.
choreo_gui,The choreo_gui package
choreo_gui,the choreo project
choreo_geometry_conversion_helpers,Helper functions
choreo_geometry_conversion_helpers,"Choreo,"
choreo_geometry_conversion_helpers,eigen composition
choreo_geometry_conversion_helpers,msg conversion
choreo_execution_gatekeeper,This package
choreo_execution_gatekeeper,the execution
choreo_execution_gatekeeper,process plans
choreo_execution_gatekeeper,core service clients. Currently
choreo_execution_gatekeeper,choreo
choreo_execution_gatekeeper,trajectory simulation packages
choreo_execution_gatekeeper,the moment vendor-
choreo_execution_gatekeeper,dof- agnostic.
choreo_execution_gatekeeper,vendor-specific settings.
choreo_descartes_planner,This package
choreo_descartes_planner,"ladder graph,"
choreo_descartes_planner,this sparse graph.
choreo_descartes_planner,the sparse graph
choreo_descartes_planner,path
choreo_descartes_planner,it.
choreo_descartes_planner,This package
choreo_descartes_planner,the choreo
choreo_descartes_planner,application-dependent helper functions.
choreo_core,this package
choreo_core,UI package
choreo_core,receive computation request
choreo_core,responsible packages.
choreo,The choreo metapackage
asw_material_feeder,URDF robot description model
asw_end_effector,URDF robot description model
asw_end_effector,"the end effector: Lei Yu (asworkshop@vip.163.com). Fabricator: Lei Yu, Yanxin Wang, Yijiang Huang."
packml_stacklight,ROS node
packml_stacklight,digital output
packml_sm,Packml state machine
packml_ros,ROS
packml_ros,packml state machine
packml_msgs,Packml messages
packml_gui,GUI
packml_gui,packml control/display
xbot_navi,The xbot_navi package
xbot_face,The xbot_face package
pipeline_planner,The pipeline_planner package
teb_local_planner_tutorials,The teb_local_planner_tutorials package
microstrain_3dmgx2_imu,A driver
microstrain_3dmgx2_imu,IMUs
microstrain_3dmgx2_imu,the microstrain
microstrain_3dmgx2_imu,3DM-GX3 protocol.
microstrain_3dmgx2_imu,"the player distribution,"
microstrain_3dmgx2_imu,a ROS node.
laser_assembler,Provides nodes
laser_assembler,assemble point clouds
laser_assembler,LaserScan
laser_assembler,PointCloud messages
moveit_robots,moveit_robots meta-package
iri_wam_moveit_config,generated package
iri_wam_moveit_config,the configuration
iri_wam_moveit_config,launch files
iri_wam_moveit_config,the MoveIt Motion Planning Framework
baxter_moveit_config,generated package
baxter_moveit_config,the configuration
baxter_moveit_config,launch files
baxter_moveit_config,the MoveIt Motion Planning Framework
baxter_ikfast_right_arm_plugin,The baxter_ikfast_right_arm_plugin package
baxter_ikfast_left_arm_plugin,The baxter_ikfast_left_arm_plugin package
atlas_v3_moveit_config,generated package
atlas_v3_moveit_config,the configuration
atlas_v3_moveit_config,launch files
atlas_v3_moveit_config,the MoveIt Motion Planning Framework
atlas_moveit_config,generated package
atlas_moveit_config,the configuration
atlas_moveit_config,launch files
atlas_moveit_config,the MoveIt Motion Planning Framework
astra_launch,Drivers
astra_launch,Orbbec Astra Devices.
asr_ftc_local_planner,A local planner
asr_ftc_local_planner,the "follow
asr_ftc_local_planner,the carrot" algorithm. Drives accurate
asr_ftc_local_planner,the global plan
abseil_cpp,The abseil_cpp package
eca_a9_gazebo,Package
eca_a9_gazebo,launch files
eca_a9_gazebo,demonstrations
eca_a9_gazebo,the ECA A9 AUV
eca_a9_description,Robot description
eca_a9_description,the ECA A9 AUV
eca_a9_control,Configuration
eca_a9_control,launch files
viso2_ros,"libviso2, library"
viso2_ros,visual odometry (see package libviso2).
viso2,A ROS-Wrapper
viso2,"libviso2,"
viso2,a library
viso2,"visual odometry,"
viso2,"the Systems, Robotics"
viso2,Vision group
viso2,the University
viso2,"the Balearic Islands, Spain. http://srv.uib.es"
libviso2,"libviso2,"
libviso2,a library
libviso2,visual odometry
libviso2,Andeas Geiger
libviso2,the Institute
libviso2,Measurement
libviso2,Control Systems
libviso2,Karlsruhe Institute
libviso2,Technology. Apart
libviso2,"the original libviso2 sources,"
libviso2,this package
libviso2,integration
libviso2,the ROS
libviso2,this code
libviso2,GPL.
libviso2,"a commercial usage, please contact Andreas Geiger"
ubiquity_motor,Provides
ubiquity_motor,a ROS interface
ubiquity_motor,Ubiquity Robotics Magni motor controllers
web_video_server,HTTP Streaming
web_video_server,ROS Image Topics
web_video_server,Multiple Formats
find_moving_objects,a laser
find_moving_objects,point cloud data stream.
demo_pioneer,order
android_extras,"useful general packages,"
simple_drive,A simple robot drive system
simple_drive,"the robot,"
simple_drive,Arduino
cnn_bridge,The cnn_bridge package
cnn_bridge,ROS messages
multiwii,The multiwii package
jog_arm,Provides
jog_arm,real-time manipulator
jog_arm,cartesian jogging.
jointstick,Move
jointstick,any controller!
hector_timestamp_alignment,The hector_timestamp_alignment package
hector_path_follower,hector_path_follower
hector_path_follower,the pose_follower package
hector_gps_calibration,The hector_gps_calibration package
hector_exploration_planner,hector_exploration_planner
hector_exploration_planner,goal points
hector_exploration_planner,generate goals
hector_exploration_node,hector_exploration_node
hector_exploration_node,a service server
hector_exploration_controller,hector_exploration_controller
hector_exploration_controller,a service
hector_exploration_controller,generates
hector_elevation_visualization,The hector_elevation_visualization package
hector_elevation_msgs,The hector_elevation_msgs package contains messages
hector_elevation_msgs,hector_elevation_mapping
hector_elevation_msgs,hector_elevation_visualization packages.
hector_elevation_mapping,global 2.5D elevation map
hector_driving_aid_markers,The hector_driving_aid_markers package
hector_costmap,hector_costmap
hector_costmap,hector_elevation_mapping)
hector_costmap,the 2D occupancy grid map
hector_costmap,hector_slam)
sicktoolbox_wrapper,sicktoolbox_wrapper
node_manager_fkie,"Graphical interface,"
node_manager_fkie,"PySide,"
node_manager_fkie,different hosts.
multimaster_msgs_fkie,The messages
multimaster_msgs_fkie,multimaster packages.
multimaster_fkie,The metapackage
multimaster_fkie,minimal configuration.
multimaster_fkie,The changes
master_sync_fkie,the remote masters
master_sync_fkie,master_discovery_fkie
master_sync_fkie,The registration
master_sync_fkie,topics
master_sync_fkie,services
master_sync_fkie,local ROS master.
master_discovery_fkie,The discovering
master_discovery_fkie,The alternative
master_discovery_fkie,service
default_cfg_fkie,The configuration node
default_cfg_fkie,launch file.
default_cfg_fkie,node_manager_fkie.
nonpersistent_voxel_layer,include
nonpersistent_voxel_layer,This package
nonpersistent_voxel_layer,a 3D costmap
nonpersistent_voxel_layer,sensor data
nonpersistent_voxel_layer,"the world,"
nonpersistent_voxel_layer,the data
nonpersistent_voxel_layer,one iteration.
uuv_plume_simulator,Plume simulator package
uuv_plume_msgs,Plume simulator messages
uuv_plume_msgs,services package.
uuv_cpc_sensor,The uuv_cpc_sensor package
lauv_gazebo,Sample launch files
lauv_gazebo,Gazebo.
lauv_description,Robot description files
lauv_description,the LAUV.
lauv_control,Collection
lauv_control,configuration
lauv_control,launch files
lauv_control,the LAUV.
desistek_saga_gazebo,Package
desistek_saga_gazebo,launch files
desistek_saga_gazebo,demonstrations
desistek_saga_gazebo,the Desistek SAGA ROV underwater vehicle
desistek_saga_description,The robot description files
desistek_saga_description,the Desistek SAGA ROV underwater vehicle
desistek_saga_control,Configuration
desistek_saga_control,launch files
rosjava_extras,Extra packages
rosjava_extras,rosjava_core
strain_gauge_calibration,The strain_gauge_calibration package
sr_tools,This metapackage
sr_tools,advanced tools
sr_tools,specific use cases.
sr_movements,a series
sr_movements,movements
sr_movements,example).
sr_grasp_stability,A grasp stability package
sr_grasp_fast_planner,The sr_grasp_fast_planner package
sr_3dmouse,The sr_3dmouse package
rosjava_core,An implementation
rosjava_core,ROS
rosjava_core,pure-Java
rosjava_core,Android support.
codec_image_transport,The codec_image_transport package
pr2_navigation_apps,The pr2_navigation_apps package
pr2_2dnav_slam,This application
pr2_2dnav_slam,environment
pr2_2dnav_local,This application
pr2_2dnav_local,an odometric frame.
pr2_2dnav,This application
pr2_2dnav,a pre-specified static map.
localizer_dwm1001,The localizer_dwm1001 package
hls_lfom_tof_driver,ROS package
hls_lfom_tof_driver,"HLDS(Hitachi-LG Data Storage,Inc.) HLS-LFOM 3D LiDAR(TOF)"
depthcloud_encoder,Point Cloud Encoder
depthcloud_encoder,Web-Based Streaming
pr2_desktop,A metapackage
pr2_base,A metapackage
pr2,A metapackage
ouster_driver,OS1 ROS client
fetchit_challenge,The fetchit_challenge package
fetch_simulation,"Fetch Simulation, packages"
fetch_simulation,Fetch
fetch_simulation,Freight
fetch_simulation,Gazebo
fetch_gazebo_demo,Demos
fetch_gazebo_demo,fetch_gazebo package.
fetch_gazebo,Gazebo package
fetch_gazebo,Fetch.
acado,ACADO Toolkit
rslidar_pointcloud,Point cloud conversions
rslidar_pointcloud,rslidar 3D LIDARs.
rslidar_msgs,ROS message definitions
rslidar_msgs,Rslidar 3D LIDARs.
rslidar_driver,segmentation
rslidar,Basic ROS support
rslidar,the Robosense 3D LIDARs.
ddynamic_reconfigure,The ddynamic_reconfigure package
cmake_modules,A common repository
cmake_modules,CMake Modules
cmake_modules,CMake
cmake_modules,ROS packages.
tf_remapper_cpp,efficient version
tf_remapper_cpp,tf/tf_remap
tf_remapper_cpp,kHz
tf_remapper_cpp,tens
tf_remapper_cpp,subscribers.
static_transform_mux,A helper node
static_transform_mux,"all static transforms,"
static_transform_mux,multiple publishers.
movie_publisher,Node
movie_publisher,video topic source.
care_o_bot_simulation,The care-o-bot-simulation meta-package
care_o_bot_robot,The care-o-bot-robot meta-package
care_o_bot_desktop,The care-o-bot-desktop meta-package
care_o_bot,The care-o-bot meta-package
ros_ethercat_eml,the EtherCAT master protocol
ros_ethercat_eml,use wiht ros_ethercar package
ros_ethercat_eml,the work
ros_ethercat_eml,Flanders' Mechatronics Technology Centre
ros_ethercat_eml,Willow Garage.
smp_ros,The smp_ros package
rv7fl_moveit_config,generated package
rv7fl_moveit_config,the configuration
rv7fl_moveit_config,launch files
rv7fl_moveit_config,the MoveIt! Motion Planning Framework
rv4fl_moveit_config,generated package
rv4fl_moveit_config,the configuration
rv4fl_moveit_config,launch files
rv4fl_moveit_config,the MoveIt! Motion Planning Framework
network_traffic_control,A ROS node
network_traffic_control,network emulation parameters
network_traffic_control,"bandwidth, loss"
network_traffic_control,latency
network_traffic_control,a Linux network interface.
network_monitor_udp,Facilities
network_monitor_udp,a client
network_monitor_udp,"a server,"
network_monitor_udp,the client.
network_monitor_udp,The client
network_monitor_udp,latency
network_monitor_udp,a ROS
network_monitor_udp,The client
network_monitor_udp,a standalone utility
network_monitor_udp,a python class.
network_detector,A ROS node
network_detector,RUNNING
network_detector,a cable
network_detector,communication
network_detector,instance)
network_detector,not.
network_control_tests,Test suite
network_control_tests,the packages
network_control_tests,"the ""WiFi Test Setup"" project: network_monitor_udp,"
network_control_tests,"network_traffic_control, hostapd_access_point, linksys_access_point, ddwrt_access_point."
multi_interface_roam,sdsdddsdsds
melfa_robot,The melfa_robot meta package
melfa_driver,The melfa_driver package
melfa_description,The melfa_description package
linux_networking,The linux_networking package
linksys_access_point,A ROS node
linksys_access_point,a Linksys
linksys_access_point,WRT610n-compatible web interface.
ieee80211_channels,This package
ieee80211_channels,frequencies
ieee80211_channels,IEEE802.11 channels
ieee80211_channels,vice-versa.
hostapd_access_point,A ROS node
hostapd_access_point,use
hostapd_access_point,a wireless network adapter
hostapd_access_point,master mode.
hostapd_access_point,the [[access_point_control]] package.
ddwrt_access_point,A ROS node
ddwrt_access_point,a dd-wrt firmware.
ddwrt_access_point,Other access points
ddwrt_access_point,models/dd-wrt versions
ddwrt_access_point,the web interface
asmach_tutorials,This package
asmach_tutorials,the examples
asmach,"SMACH,"
asmach,"'state machine',"
asmach,"core, SMACH"
asmach,old concepts
asmach,order
asmach,modular code.
access_point_control,Defines
access_point_control,an API
access_point_control,access point control
access_point_control,dynamic_reconfigure.
access_point_control,Other packages
access_point_control,various access-point models:
access_point_control,example: hostapd_access_point
access_point_control,hostapd-based control
access_point_control,linksys_access_point
access_point_control,Linksys router web interface.
rviz_visual_tools,Utility functions
rviz_visual_tools,Rviz
gripit,The gripit package
test_nodelet_topic_tools,A package
test_nodelet_topic_tools,nodelet_topic_tools unit tests.
test_nodelet,A package
test_nodelet,nodelet unit tests
nodelet_topic_tools,This package
nodelet_topic_tools,"a mux, demux"
nodelet_topic_tools,throttle.
nodelet_core,Nodelet Core Metapackage
nodelet,The nodelet package
nodelet,the same process
nodelet,zero copy transport
nodelet,algorithms.
nodelet,This package
nodelet,the nodelet base class
nodelet,the NodeletLoader class
stomp_test_support,The stomp_test_support package
stomp_test_kr210_moveit_config,generated package
stomp_test_kr210_moveit_config,the configuration
stomp_test_kr210_moveit_config,launch files
stomp_test_kr210_moveit_config,the MoveIt Motion Planning Framework
stomp_core,The stomp_core package
industrial_moveit_benchmarking,This package
industrial_moveit_benchmarking,stomp.
industrial_moveit,ROS Industrial MoveIt packages.
industrial_collision_detection,The industrial_collision_detection package
constrained_ik,Constraint-based IK solver. Good
constrained_ik,high-DOF robots
constrained_ik,underconstrained tasks.
bfl,This package
bfl,"the Bayesian Filtering Library (BFL),"
bfl,the Orocos Project.
bfl,"stability reasons,"
bfl,this package
bfl,this revision
bfl,a regular basis
bfl,available BFL trunk.
bfl,This ROS package
bfl,"any way,"
bfl,BFL
bfl,an OS package manager.
bfl,This ROS package compiles BFL
bfl,the Boost library
bfl,matrix operations
bfl,random number generation.
piksi_rtk_msgs,Package
piksi_rtk_msgs,Piksi RTK GPS ROS Driver.
piksi_multi_rtk,ROS driver
piksi_multi_rtk,Piksi Multi RTK GPS Receiver.
open_manipulator_with_tb3_simulations,Simulation packages
open_manipulator_with_tb3_simulations,OpenManipulator
open_manipulator_with_tb3_simulations,TurtleBot3
open_manipulator_with_tb3_gazebo,Simulation package
open_manipulator_with_tb3_gazebo,OpenManipulator
open_manipulator_with_tb3_gazebo,TurtleBot3
earth_rover_piksi,Meta-package
earth_rover_piksi,the earth_rover_piksi repository.
turtlebot3_autorace_detect,AutoRace ROS packages
turtlebot3_autorace_detect,feature detection
turtlebot3_autorace_detect,TurtleBot3 Auto
turtlebot3_autorace_core,TurtleBot3 AutoRace ROS package
turtlebot3_autorace_core,TurtleBot3 Auto's core
turtlebot3_autorace_control,TurtleBot3 AutoRace ROS package
turtlebot3_autorace_camera,TurtleBot3 AutoRace ROS package
turtlebot3_autorace,AutoRace ROS packages
turtlebot3_autorace,AutoRace
turtlebot3_autorace,TurtleBot3 (meta package)
heron_viz,Visualization
heron_viz,rviz helpers
heron_viz,Heron.
heron_desktop,The heron_desktop metapackage
control_toolbox,The control toolbox
control_toolbox,all controllers.
rviz_recorder_buttons,The rviz_recorder_buttons package
robot_recorder,Meta package
robot_recorder,the robot recorder.
recordit,Record
recordit,the joint_states
recordit,a ROS system
recordit,three.js animation
zeroconf_jmdns_suite,An implementation
zeroconf_jmdns_suite,zeroconf
zeroconf_jmdns_suite,pure java.
turtlebot3_applications_msgs,Message
turtlebot3_applications_msgs,service types: custom messages
turtlebot3_applications_msgs,services
turtlebot3_applications_msgs,TurtleBot3 Applications packages
genjava,Java ROS message
genjava,service generators.
robot_activity_tutorials,The robot_activity_tutorials package
robot_activity_msgs,This package
robot_activity_msgs,"robot_activity,"
robot_activity_msgs,node's state
robot_activity_msgs,error
robot_activity,The robot_activity package implements ROS node lifecycle
rosjava_bootstrap,Bootstrap utilities
rosjava_bootstrap,rosjava builds.
simple_arm,Simple velocity
simple_arm,firmware.
timed_roslaunch,Script
timed_roslaunch,a roslaunch file
backward_ros,The backward_ros package
backward_ros,backward-cpp
backward_ros,https://github.com/bombela/backward-cpp
optpp_catkin,The OPT++ catkin wrapper package
nmea_navsat_driver,Package
nmea_navsat_driver,simple GPS message. Does
android_remocons,Remote controllers
android_remocons,rocon
android_remocons,appable robots.
android_apps,Applications
android_apps,robot-android pairing..
exotica_val_description,val_description version
exotica_val_description,updated meshes
exotica_val_description,unit testing
exotica_val_description,visualisation.
exotica_val_description,the OpenHumanoids fork
exotica_val_description,the val_description package
exotica_val_description,NASA JSC.
exotica_val_description,current version
exotica_val_description,the original package
exotica_val_description,http://gitlab.com/nasa-jsc-robotics/val_description
dialogflow_ros,The ros_dialogflow package
utexas_gdc,Simulation environment
utexas_gdc,the Gates Dell Complex
utexas_gdc,the University
utexas_gdc,Texas
utexas_gdc,Austin
stop_base,Stop base controller
stop_base,any robot
multi_level_map_utils,Contains utilities
multi_level_map_utils,"a level multiplexer,"
multi_level_map_utils,a level selector
multi_level_map_utils,other utility functions.
multi_level_map_server,various floors
multi_level_map_server,a building.
multi_level_map_msgs,Messages
multi_level_map_msgs,the multi floor map server
multi_level_map_msgs,navigation code.
bwi_virtour,Web interface
bwi_virtour,the Gates/Dell Complex
bwi_virtour,the University
bwi_virtour,Texas
bwi_virtour,Austin
bwi_tools,Contains
bwi_tools,C++ structures
bwi_tools,tools
bwi_tools,the BWI project codebase
bwi_tasks,High-level tasks
bwi_tasks,the UTexas Building-Wide Intelligence project.
bwi_services,High-level services
bwi_services,the UTexas Building-Wide Intelligence project.
bwi_scavenger,Robot scavenger hunt interfaces
bwi_scavenger,the Building-Wide Intelligence project
bwi_scavenger,the University
bwi_scavenger,Texas
bwi_scavenger,Austin.
bwi_rqt_plugins,Python. One
bwi_rqt_plugins,"the user,"
bwi_rqt_plugins,questions
bwi_rqt_plugins,answers.
bwi_planning_common,"Common data structures, messages"
bwi_planning_common,service defintions
bwi_planning_common,deterministic planning work
bwi_planning_common,the BWI project
bwi_planning_common,the University
bwi_planning_common,Texas
bwi_planning_common,Austin
libfovis,Odometry
libfovis,VISion
zbar_ros,Lightweight ROS wrapper
zbar_ros,Zbar barcode/qrcode reader
zbar_ros,library (http://zbar.sourceforge .net/)
rtt_controller_manager_msgs,Provides
rtt_controller_manager_msgs,an rtt typekit
rtt_controller_manager_msgs,ROS controller_manager_msgs messages.
rtt_controller_manager_msgs,RTT components
rtt_controller_manager_msgs,applications.
rtt_controller_manager_msgs,This package
rtt_controller_manager_msgs,the create_rtt_msgs generator
rtt_controller_manager_msgs,modified. See
rtt_controller_manager_msgs,the http://ros.org/wiki/controller_manager_msgs documentation
rtt_controller_manager_msgs,the documentation
rtt_controller_manager_msgs,the ROS messages
rtt_controller_manager_msgs,this typekit.
rtt_control_msgs,Provides
rtt_control_msgs,an rtt typekit
rtt_control_msgs,ROS control_msgs messages.
rtt_control_msgs,RTT components
rtt_control_msgs,applications.
rtt_control_msgs,This package
rtt_control_msgs,the create_rtt_msgs generator
rtt_control_msgs,modified. See
rtt_control_msgs,the http://ros.org/wiki/control_msgs documentation
rtt_control_msgs,the documentation
rtt_control_msgs,the ROS messages
rtt_control_msgs,this typekit.
mtig_driver,ROS driver
mtig_driver,Xsens MTI-G-700 series motion trackers
open_karto,Catkinized ROS packaging
open_karto,the OpenKarto library
turtlebot_stdr,Stdr version
turtlebot_stdr,turtlebot simulation. Convenient
turtlebot_stage,Stage version
turtlebot_stage,turtlebot simulation. Convenient
turtlebot_simulator,Catkin metapackage
turtlebot_simulator,the turtlebot_simulator stack
turtlebot_gazebo,Gazebo launchers
turtlebot_gazebo,worlds
turtlebot_gazebo,TurtleBot simulation
teraranger_array_converter,Package
teraranger_array_converter,handle conversion
teraranger_array_converter,RangeArray messsages
tango_support,Single-header tango_support library.
tango_ros_streamer,This package
tango_ros_native,This package
tango_ros_native,tango
tango_ros_messages,This package
tango_ros_messages,tango ros
tango_client_api,Single-header tango_client_api library.
tango_3d_reconstruction,Single-header tango_3d_reconstruction library.
nmea_msgs,The nmea_msgs package contains messages
nmea_msgs,data
nmea_msgs,the NMEA format.
gx_sound_player,The gx_sound_player package
gx_sound_msgs,The gx_sound_msgs package
gx_sound,The gx_sound package
ati_force_torque,This package
ati_force_torque,ATI force torque
ati_force_torque,Net CAN devices
ati_force_torque,The code
ati_force_torque,cob_forcetorque package.
airbus_ssm_tutorial,The airbus_ssm_tutorial package
airbus_ssm_core,The airbus_ssm_core package
airbus_pyqt_extend,The airbus_pyqt_extend package
airbus_plugin_rviz,The airbus_plugin_rviz package
airbus_plugin_rqt,The airbus_plugin_rqt package
airbus_plugin_node_manager,The airbus_plugin_node_manager package
airbus_plugin_log_manager,The airbus_plugin_log_manager package
airbus_docgen,The airbus_docgen package
airbus_coop,The airbus_coop metapackage
airbus_cobot_gui,The airbus_cobot_gui package
turtlebot_rapps,The core set
turtlebot_rapps,turtlebot 'app manager' apps
turtlebot_rapps,this package.
turtlebot_navigation,turtlebot_navigation
turtlebot_follower,Follower
turtlebot_follower,the turtlebot. Follows humans
turtlebot_follower,robots
turtlebot_follower,a box points
turtlebot_follower,front
turtlebot_follower,the turtlebot.
turtlebot_create,Catkin metapackage
turtlebot_create,the turtlebot_create stack
turtlebot_calibration,turtlebot_calibration
turtlebot_apps,turtlebot_apps
turtlebot_apps,simple demos
turtlebot_apps,exmaples
turtlebot_apps,TurtleBot
turtlebot_apps,ROS
turtlebot_apps,TurtleBot.
turtlebot_actions,turtlebot_actions
turtlebot_actions,the TurtleBot.
freenect_stack,A libfreenect-based ROS driver
freenect_stack,the Microsoft Kinect
freenect_launch,Launch files
freenect_launch,freenect_camera
freenect_launch,disparity images.
freenect_launch,the openni_launch package.
freenect_camera,A libfreenect-based ROS driver
freenect_camera,the Microsoft Kinect.
freenect_camera,the OpenNI driver
freenect_camera,some systems
freenect_camera,some devices
eband_local_planner,eband_local_planner
eband_local_planner,the base_local_planner.
eband_local_planner,the SE2 manifold.
create_node,iRobot Create ROS driver node ROS bindings
create_node,the Create/Roomba driver.
create_node,otl_roomba driver
create_node,"OTL,"
create_node,the turtlebot driver
create_node,Xuwen Cao
create_node,Morgan Quigley.
create_driver,Driver
create_driver,iRobot Create
create_driver,Roomba
create_driver,iRobot Create
create_driver,Turtlebot
create_driver,Roomba. Port
create_driver,pyrobot.py
create_driver,Damon Kohler.
create_driver,turtlebot_driver
create_driver,the entire create community
create_driver,"ROS bindings, please"
create_description,Model description
create_description,the iRobot Create
rospeex_webaudiomonitor,This package
rospeex_webaudiomonitor,rospeex's (beta version).
rospeex_webaudiomonitor,This package
rospeex_webaudiomonitor,Firefox.
rospeex_samples,This package
rospeex_msgs,This package
rospeex_msgs,rospeex.
rospeex_launch,This package
rospeex_if,This package
rospeex_if,C++
rospeex_if,Python.
rospeex_core,This package
rospeex_audiomonitor,This package
rospeex_audiomonitor,rospeex's (recommended).
rospeex_audiomonitor,This package
rospeex,Meta package
rospeex,rospeex packages.
romeo_moveit_config,generated package
romeo_moveit_config,the configuration
romeo_moveit_config,launch files
romeo_moveit_config,the MoveIt Motion Planning Framework
romeo_gazebo_plugin,The romeo_gazebo_plugin package
romeo_control,Control
romeo_control,Aldebaran's ROMEO robot
pepper_gazebo_plugin,Gazebo plugin
pepper_gazebo_plugin,Pepper robot
pepper_dcm_bringup,Bring-up
pepper_dcm_bringup,the dcm driver
pepper_control,Control
pepper_control,Pepper robot
nao_dcm_bringup,Bring-up
nao_dcm_bringup,the nao_dcm driver
nao_dcm_bringup,Aldebaran's Nao robot (v4).
object_recognition_tod,Textured Object Recognition
object_recognition_tod,a standard bag
object_recognition_tod,features
ecto_opencv,Ecto bindings
ecto_opencv,common opencv functionality.
object_recognition_transparent_objects,A technique
object_recognition_transparent_objects,transparent objects
urdf_parser_plugin,This package
urdf_parser_plugin,URDF parsers.
urdf,This package
urdf,"the Unified Robot Description Format (URDF),"
urdf,the parser
urdf,review process
urdf,future releases.
find_object_2d,The find_object_2d package
dyn_tune,The dyn_tune package
fulanghua_waypoints_nav,The fulanghua_waypoints package
fulanghua_static_path_publisher,The fulanghua_static_path_publisher package
fulanghua_srvs,The fulanghua_srvs package
fulanghua_navigation,The fulanghua_navigation package
fulanghua_evaluator,The fulanghua_evaluator package
fulanghua_ekf_2d,The fulanghua_ekf_2d package
schunk_canopen_driver,The schunk_canopen_driver package
rostune,rostune
rostune,nodes
rostune,effective way.
rostune,topics
rostune,"nodes,"
rostune,CPU
rostune,network usage.
nav2d_tutorials,tutorials
nav2d_tutorials,Stage-Simulator.
nav2d_remote,This package
nav2d_remote,navigator node
nav2d_remote,Currently
nav2d_remote,a joystick
nav2d_remote,simulation.
nav2d_remote,the operator
nav2d_remote,start
nav2d_operator,The operator
nav2d_operator,reactive obstacle-avoidance module
nav2d_operator,mobile robots
nav2d_operator,a planar
nav2d_operator,predefined motion primitives
nav2d_operator,a local costmap
nav2d_operator,a desired direction.
nav2d_operator,evaluated motion command
nav2d_operator,the mobile base.
nav2d_navigator,This package
nav2d_navigator,level navigation
nav2d_navigator,a mobile robot
nav2d_navigator,a planar environment.
nav2d_navigator,the robot's position
nav2d_navigator,this map
nav2d_navigator,navigation.
nav2d_navigator,a SLAM module
nav2d_navigator,the robot's workspace.
nav2d_msgs,Messages
nav2d_localizer,Wrapper
nav2d_localizer,Particle Filter
nav2d_localizer,a ros-node.
nav2d_karto,Graph-based Simultaneous Localization
nav2d_karto,Mapping module. Includes OpenKarto GraphSLAM library
nav2d_karto,"""SRI International""."
nav2d_exploration,This package
nav2d_exploration,plugins
nav2d_exploration,"the RobotNavigator,"
nav2d_exploration,a team
nav2d_exploration,mobile robots.
nav2d,Meta-Package containing modules
infinisoleil,This package
infinisoleil,Infinisoleil sensors.
romeo_moveit_actions,Interaction
romeo_moveit_actions,objects
romeo_moveit_actions,"Romeo, NAO,"
romeo_moveit_actions,Pepper robots
innok_heros_description,Innok Heros URDF description
innok_heros_description,RVIZ launch file
rcll_ros,ROS packages
rcll_ros,RoboCup Logistics League (metapackage)
gd_msgs,The gd_msgs package
nerian_sp1,Node
nerian_sp1,the SP1 Stereo Vision System
nerian_sp1,Nerian Vision Technologies
twistimu,ROS Node
twistimu,a Twist
twistimu,manual robot drive.
gmplot_ros,Metapackage
gmplot_ros,gmplot_ros
gmplot_msgs,Message definitions
gmplot_msgs,gmplot ROS wrapper
gmplot,ROS wrapping
gmplot,gmplot library
fzi_icl_can,The fzi_icl_can package
wsg_32_description,URDF
wsg_32_description,Xacro description files
wsg_32_description,the Weiss WSG 32 gripper
wsg_32_description,force
rsv_balance_simulator,Simulation packages
rsv_balance_simulator,RoboSavvy's
rsv_balance_gazebo_control,Self-balancing control implementation
rsv_balance_gazebo_control,simple PID demo.
rsv_balance_gazebo,Gazebo's
rsv_balance_gazebo,specific packages
rsv_balance_gazebo,RoboSavvy's balance platform.
pyros_test,Basic test nodes
pyros_test,Pyros
pyros_test,dynamic ROS interface
ez_interactive_marker,yaml files
lkh_solver,ROS package
lkh,ROS packages
lkh,GTSP problems
glkh_solver,ROS package
python_trep,Trep: Mechanical Simulation
python_trep,Optimal Control Software
ros_explorer,A web interface
asr_visualization_server,This package
asr_visualization_server,the visualization
asr_visualization_server,the models
asr_visualization_server,the dome/mild environment
asr_robot_model_services,This package
