Last_commit_date,package_description,package_name,
12/14/2018,Contains commonly used Python and C++ structures and tools in the BWI    project codebase,bwi_tools,
12/14/2018,High-level tasks for the UTexas Building-Wide Intelligence project.,bwi_tasks,
12/14/2018,High-level services for the UTexas Building-Wide Intelligence project.,bwi_services,
12/14/2018,Robot scavenger hunt interfaces for the Building-Wide Intelligence    project of the University of Texas at Austin.,bwi_scavenger,
12/14/2018,"These are some rqt plugins written in Python.  One provides a    simple GUI capable of displaying messages to the user, or    questions and answers.",bwi_rqt_plugins,
12/14/2018,"Common data structures, messages and service defintions used for    deterministic planning work in the BWI project at the University of Texas    at Austin",bwi_planning_common,
12/15/2017,Fast Odometry from VISion,libfovis,
12/14/2017,Lightweight ROS wrapper for Zbar barcode/qrcode reader library (http://zbar.sourceforge    .net/),zbar_ros,
12/14/2017,Provides an rtt typekit for ROS controller_manager_msgs messages.    It allows you to use ROS messages transparently in    RTT components and applications.    This package was automatically generated by the    create_rtt_msgs generator and should not be manually    modified.    See the http://ros.org/wiki/controller_manager_msgs documentation    for the documentation of the ROS messages in this    typekit.,rtt_controller_manager_msgs,
12/14/2017,Provides an rtt typekit for ROS control_msgs messages.    It allows you to use ROS messages transparently in    RTT components and applications.    This package was automatically generated by the    create_rtt_msgs generator and should not be manually    modified.    See the http://ros.org/wiki/control_msgs documentation    for the documentation of the ROS messages in this    typekit.,rtt_control_msgs,
12/13/2017,"ROS driver for Xsens MTI-G-700 series motion trackers	  - modified to publish GPS messages",mtig_driver,
12/12/2017,Catkinized ROS packaging of the OpenKarto library,open_karto,
12/11/2017,Stdr version of turtlebot simulation. Convenient to test 2D-navigation related stuffs,turtlebot_stdr,
12/11/2017,Stage version of turtlebot simulation. Convenient to test 2D-navigation related stuffs,turtlebot_stage,
12/11/2017,Catkin metapackage for the turtlebot_simulator stack,turtlebot_simulator,
12/11/2017,Gazebo launchers and worlds for TurtleBot simulation,turtlebot_gazebo,
12/11/2017,,kobuki_msgs,
12/8/2017,Package that handle conversion from RangeArray messsages,teraranger_array_converter,
12/7/2017,Single-header tango_support library.,tango_support,
12/7/2017,This package wraps Tango Ros Streamer application,tango_ros_streamer,
12/7/2017,This package contains a cpp lib for using ros with tango,tango_ros_native,
12/7/2017,This package contains messages/services used by tango ros lib,tango_ros_messages,
12/7/2017,Single-header tango_client_api library.,tango_client_api,
12/7/2017,Single-header tango_3d_reconstruction library.,tango_3d_reconstruction,
12/7/2017,The nmea_msgs package contains messages related to data in the NMEA format.,nmea_msgs,
12/5/2017,The gx_sound_player package,gx_sound_player,
12/5/2017,The gx_sound_msgs package,gx_sound_msgs,
12/5/2017,The gx_sound package,gx_sound,
12/5/2017,This package implements driver for ATI force torque sensors up to firmware 3.x. Char and Net CAN devices are supported through cob_generic_can package. The code if based on cob_forcetorque package.,ati_force_torque,
12/5/2017,The airbus_ssm_tutorial package,airbus_ssm_tutorial,
12/5/2017,The airbus_ssm_core package,airbus_ssm_core,
12/5/2017,The airbus_pyqt_extend package,airbus_pyqt_extend,
12/5/2017,The airbus_plugin_rviz package,airbus_plugin_rviz,
12/5/2017,The airbus_plugin_rqt package,airbus_plugin_rqt,
12/5/2017,The airbus_plugin_node_manager package,airbus_plugin_node_manager,
12/5/2017,The airbus_plugin_log_manager package,airbus_plugin_log_manager,
12/5/2017,The airbus_docgen package,airbus_docgen,
12/5/2017,The airbus_coop metapackage,airbus_coop,
12/5/2017,The airbus_cobot_gui package,airbus_cobot_gui,
11/22/2017,The core set of turtlebot 'app manager' apps are defined in this package.,turtlebot_rapps,
11/22/2017,turtlebot_navigation,turtlebot_navigation,
11/22/2017,Follower for the turtlebot. Follows humans and robots around by following the centroid of a box points in front of the turtlebot.,turtlebot_follower,
11/22/2017,Catkin metapackage for the turtlebot_create stack,turtlebot_create,
11/22/2017,turtlebot_calibration,turtlebot_calibration,
11/22/2017,turtlebot_apps is a group of simple demos and exmaples to run on your TurtleBot to help you get started with ROS and TurtleBot.,turtlebot_apps,
11/22/2017,turtlebot_actions provides several basic actionlib actions for the TurtleBot.,turtlebot_actions,
11/22/2017,A libfreenect-based ROS driver for the Microsoft Kinect,freenect_stack,
11/22/2017,"Launch files for freenect_camera to produce rectified, registered    or disparity images.  Also produce point clouds and registered    point clouds.  Based on the openni_launch package.",freenect_launch,
11/22/2017,"A libfreenect-based ROS driver for the Microsoft Kinect.  This is    a port of the OpenNI driver that uses libfreenect instead, because    on some systems with some devices it works better.",freenect_camera,
11/22/2017,eband_local_planner implements a plugin to the    base_local_planner. It implements the Elastic Band method on the    SE2 manifold.,eband_local_planner,
11/22/2017,"iRobot Create ROS driver node        ROS bindings for the Create/Roomba driver.        This is based on otl_roomba driver by OTL, ported to use    create_driver's implementation instead.     This also contains a 'bonus' feature from the turtlebot     driver by Xuwen Cao and Morgan Quigley.",create_node,
11/22/2017,"Driver for iRobot Create and Roomba        This is a generic driver for iRobot Create that currently holds    implementations for Turtlebot and Roomba. Port    of pyrobot.py by Damon Kohler.  It is currently labeled as    turtlebot_driver pending review by the entire create community    before using the name create_driver.      For ROS bindings, please see turtlebot_node.",create_driver,
11/22/2017,Model description for the iRobot Create,create_description,
11/16/2017,This package provides a browser-based waveform monitor of rospeex's (beta version).    This package requires an external web browser: Google Chrome or Firefox.,rospeex_webaudiomonitor,
11/16/2017,This package provides some rospeex samples.,rospeex_samples,
11/16/2017,This package defines messages used in rospeex.,rospeex_msgs,
11/16/2017,This package launches rospeex's core nodes.,rospeex_launch,
11/16/2017,This package provides interface libraries on C++ and Python.,rospeex_if,
11/16/2017,This package provides rospeex's core nodes.,rospeex_core,
11/16/2017,This package provides a stable waveform monitor of rospeex's (recommended).    This package requires an external library: qtmobility-dev.,rospeex_audiomonitor,
11/16/2017,Meta package for rospeex packages.,rospeex,
11/16/2017,An automatically generated package with all the configuration and launch files for using the romeoH37 with the MoveIt Motion Planning Framework,romeo_moveit_config,
11/16/2017,The romeo_gazebo_plugin package,romeo_gazebo_plugin,
11/16/2017,Control for Aldebaran's ROMEO robot,romeo_control,
11/16/2017,Gazebo plugin for Pepper robot,pepper_gazebo_plugin,
11/16/2017,Bring-up the dcm driver to control Pepper,pepper_dcm_bringup,
11/16/2017,Control for Pepper robot,pepper_control,
11/16/2017,Bring-up the nao_dcm driver to connect to Aldebaran's Nao robot (v4).,nao_dcm_bringup,
11/15/2017,,robot_model,
11/12/2017,Textured Object Recognition a standard bag of features approach,object_recognition_tod,
11/12/2017,Ecto bindings for common opencv functionality.,ecto_opencv,
11/9/2017,A technique to recognize and estimate poses of transparent objects,object_recognition_transparent_objects,
11/8/2017,This package contains a C++ base class for URDF parsers.,urdf_parser_plugin,
11/8/2017,"This package contains a C++ parser for the Unified Robot Description    Format (URDF), which is an XML format for representing a robot model.    The code API of the parser has been through our review process and will remain    backwards compatible in future releases.",urdf,
11/7/2017,The find_object_2d package,find_object_2d,
11/6/2017,The dyn_tune package,dyn_tune,
11/3/2017,The fulanghua_waypoints package,fulanghua_waypoints_nav,
11/3/2017,The fulanghua_static_path_publisher package,fulanghua_static_path_publisher,
11/3/2017,The fulanghua_srvs package,fulanghua_srvs,
11/3/2017,The fulanghua_navigation package,fulanghua_navigation,
11/3/2017,The fulanghua_evaluator package,fulanghua_evaluator,
11/3/2017,The fulanghua_ekf_2d package,fulanghua_ekf_2d,
11/2/2017,The schunk_canopen_driver package,schunk_canopen_driver,
11/1/2017,"rostune is a tool that helps ROS developers distribute their nodes in the most effective way. It collects statistics for topics and nodes, such as CPU and network usage.",rostune,
11/1/2017,Contains a set of tutorials that run 2D-Navigation within Stage-Simulator.,nav2d_tutorials,
11/1/2017,This package is used to manually control a robot that uses the operator and    navigator node from navigation_2d. Currently there is one node to control one    robot with a joystick and one to control multiple robots in simulation.    It can send commands directly to the operator or start and stop navigator actions.,nav2d_remote,
11/1/2017,"The operator is a lightweight, purely reactive obstacle-avoidance    module for mobile robots moving in a planar environment. The operator node    works by evaluating a set of predefined motion primitives based on a local    costmap and a desired direction. The best evaluated motion command will be    send to the mobile base.",nav2d_operator,
11/1/2017,This package provides a node for higher level navigation of a mobile    robot in a planar environment. It needs a map and the robot's position    within this map to create a plan for navigation. When used together with    a SLAM module it can also be used to perform autonomous exploration of    the robot's workspace.,nav2d_navigator,
11/1/2017,Messages used for 2D-Navigation.,nav2d_msgs,
11/1/2017,Wrapper around Particle Filter implementation.    The SelfLocalizer can be used as library or as a ros-node.,nav2d_localizer,
11/1/2017,Graph-based Simultaneous Localization and Mapping module.    Includes OpenKarto GraphSLAM library by "SRI International".,nav2d_karto,
11/1/2017,"This package holds a collection of plugins for the RobotNavigator, that provide    different cooperative exploration strategies for a team of mobile robots.",nav2d_exploration,
11/1/2017,Meta-Package containing modules for 2D-Navigation,nav2d,
10/30/2017,This package provides a ROS driver for Infinisoleil sensors.,infinisoleil,
10/23/2017,"Interaction with objects using MoveIt! configured for Romeo, NAO, and Pepper robots",romeo_moveit_actions,
10/21/2017,Innok Heros URDF description and RVIZ launch file,innok_heros_description,
10/20/2017,ROS packages related to RoboCup Logistics League (metapackage),rcll_ros,
10/19/2017,The gd_msgs package,gd_msgs,
10/18/2017,Node for the SP1 Stereo Vision System by Nerian Vision Technologies,nerian_sp1,
10/16/2017,ROS Node that convert IMU data to a Twist for manual robot drive.,twistimu,
10/16/2017,Metapackage for gmplot_ros,gmplot_ros,
10/16/2017,Message definitions for gmplot ROS wrapper,gmplot_msgs,
10/16/2017,ROS wrapping of gmplot library,gmplot,
10/10/2017,The fzi_icl_can package,fzi_icl_can,
10/9/2017,URDF and Xacro description files for the Weiss WSG 32 gripper with force sensing fingers.,wsg_32_description,
10/9/2017,Simulation packages for RoboSavvy's balancing platform.,rsv_balance_simulator,
10/9/2017,Self-balancing control implementation package: currently simple PID demo.,rsv_balance_gazebo_control,
10/9/2017,Gazebo's specific packages for RoboSavvy's balance platform.,rsv_balance_gazebo,
10/8/2017,Basic test nodes for Pyros dynamic ROS interface,pyros_test,
10/6/2017,Easily create interactive markers from yaml files,ez_interactive_marker,
10/5/2017,ROS package for solving the Traveling Salesman Problem using the    Lin-Kernighan heuristic.,lkh_solver,
10/5/2017,ROS packages for solving the TSP and GTSP problems using LKH heuristic,lkh,
10/5/2017,ROS package for solving the Generalized Traveling Salesman Problem using    the Lin–Kernighan heuristic.,glkh_solver,
10/3/2017,Trep: Mechanical Simulation and Optimal Control Software,python_trep,
10/2/2017,A web interface for exploring the ROS graph,ros_explorer,
10/2/2017,This package is used for the visualization of the models in the dome/mild environment,asr_visualization_server,
10/2/2017,This package provides services to perform calculations related to the mild's kinematic model.,asr_robot_model_services,
10/2/2017,"navfn provides a fast interpolated navigation function that can be used to create plans for        a mobile base. The planner assumes a circular robot and operates on a costmap to find a        minimum cost plan from a start point to an end point in a grid. The navigation function is        computed with Dijkstra's algorithm, but support for an A* heuristic may also be added in the        near future. navfn also provides a ROS wrapper for the navfn planner that adheres to the        nav_core::BaseGlobalPlanner interface specified in",asr_navfn,
10/2/2017,This package provides information about the mild's kinematic chain and contains launch-files to publish the chain to a robot_state_publisher,asr_mild_kinematic_chain,
10/2/2017,"This package provides a tool for calibraiting the kinematic chain of the PdB-Dome. It provides a data-tracking for recording 6D positions of Flock of Birds data glove and a checkerboard mounted on it. With this construction, the kinematic chain is closed. The recorded data is written to a file and can be used for the asr_kinematic_chain_optimizer.",asr_calibration_tool_dome,
10/2/2017,This package contains a marker recognition system using the ArUco library.     It can be used with a mono or stereo camera system but yields better results with the latter.,asr_aruco_marker_recognition,
9/19/2017,Move the robot base until a desired end-effector pose can be reached.,move_base_to_manip,
9/18/2017,Visualization configuration for SawYer roch,roch_viz,
9/18/2017,Metapackage for SawYer roch simulation software,roch_simulator,
9/18/2017,SawYer roch Simulator bringup,roch_gazebo,
9/18/2017,Concert package for Roch,roch_concert,
9/5/2017,,aubo_trajectory_filters,
9/5/2017,The aubo_trajectory package,aubo_trajectory,
9/5/2017,"Description,drivers, moveit and utilities for AUBO Robot Arms.",aubo_robot,
9/5/2017,The aubo_panel plugin package,aubo_panel,
9/5/2017,The aubo_new_driver package for AUBO-I5 connect the TCP/IP Server,aubo_new_driver,
9/5/2017,The aubo_msgs package,aubo_msgs,
9/5/2017,Provides forward and inverse kinematics for Aubo Robots designs.,aubo_kinematics,
9/5/2017,An automatically generated package with all the configuration and launch files for using the aubo_i5 with the MoveIt! Motion Planning Framework,aubo_i5_moveit_config,
9/5/2017,Gazebo wrapper for the Aubo robot.,aubo_gazebo,
9/5/2017,The aubo_driver package for connect the TCP/IP Server,aubo_driver,
9/5/2017,The aubo_description package,aubo_description,
9/5/2017,The aubo_control package,aubo_control,
8/31/2017,Template ROS messages for use with catkin following good practices,ros1_template_msgs,
8/31/2017,Template ROS node for use with catkin following good practices,ros1_template,
8/31/2017,C++ ROS project template following good practices,ros1_ros_cpptemplate,
8/31/2017,Python Template ROS node for use with catkin following good practices,ros1_pytemplate,
8/31/2017,Template ROS node for use with catkin_pip following good practices,ros1_pip_pytemplate,
8/31/2017,C++ project template with ROS logging following good practices,ros1_cpptemplate,
8/29/2017,This package provides streams of laser scan messages in cartesian coordinates from a planar sick laser scanner.,asr_mild_base_laserscanner,
8/28/2017,"myahrs_driver is a driver package for the WITHROBOT's myAHRS+. The myAHRS+ is a low cost high performance AHRS(Attitude Heading Reference System) with USB/UART/I2C interface. The myAHRS+ board contains a 3-axis 16-bit gyroscope, a 3-axis 16-bit accelerometer and a 3-axis 13-bit magnetometer. The driver should also work with USB port.",myahrs_driver,
8/25/2017,The muse_bldc_motor_drive package,muse_bldc_motor_drive,
8/22/2017,"This package holds bits and pieces that are related to the acquisition of color and depth-image data streams with robot heads.     Currently, it contains a hierarchy of launch scripts to start up simultaneous data acquisition from complex setups of vision sensors as encountered on robot heads     (e.g. RGB-D in combination with a color camera or a stereo camera setup).",asr_resources_for_vision,
8/21/2017,3D visualization tool for ROS.,rviz,
8/14/2017,A ROS driver node for AVT/Prosilica Gigabit Ethernet (GigE) cameras.,prosilica_camera,
8/9/2017,Implementation of,frontier_exploration,
8/8/2017,Create panoramas in ROS using image snapshots or multiple video streams.,hugin_panorama,
8/7/2017,turtle_tf2 demonstrates how to write a tf2 broadcaster and listener with the turtlesim. The tutle_tf2_listener commands turtle2 to follow turtle1 around as you drive turtle1 using the keyboard.,turtle_tf2,
8/7/2017,turtle_tf demonstrates how to write a tf broadcaster and listener with the turtlesim. The tutle_tf_listener commands turtle2 to follow turtle1 around as you drive turtle1 using the keyboard.,turtle_tf,
8/7/2017,Metapackage of geometry tutorials ROS.,geometry_tutorials,
8/7/2017,The fzi_icl_core package,fzi_icl_core,
8/6/2017,Conversions between ros and sophus.,sophus_ros_conversions,
8/5/2017,If your robot loses connection to the base station it will stop motors or navigate home.,lost_comms_recovery,
8/5/2017,Add an indication of scale and compass to images and video streams.,image_overlay_scale_and_compass,
8/1/2017,Open source driver for the SICK Visionary-T 3D TOF camera.,sick_visionary_t_driver,
8/1/2017,Open source driver for the SICK Visionary-T 3D TOF camera.,sick_visionary_t,
7/26/2017,Python implementation of the URDF parser.,urdfdom_py,
7/21/2017,"UWSim is an UnderWater SIMulator for marine robotics research and development. UWSim visualizes an underwater virtual scenario that can be configured using standard modeling software. Controllable underwater vehicles, surface vessels and robotic manipulators, as well as simulated sensors, can be added to the scene and accessed externally through ROS interfaces. This allows to easily integrate the visualization tool with existing control architectures.",uwsim,
7/21/2017,An underwater dynamics module,underwater_vehicle_dynamics,
7/21/2017,Common messages for underwater robotics,underwater_sensor_msgs,
7/20/2017,Packages to control and visualize our robot. Includes packages you can use for drives your robot.,asr_robot,
7/18/2017,TinySLAM ROS implementation,tiny_slam,
7/12/2017,The vigir_footstep_planning_widgets package,vigir_footstep_planning_widgets,
7/12/2017,The vigir_footstep_planning_rviz_plugin package,vigir_footstep_planning_rviz_plugin,
7/12/2017,The vigir_footstep_planning_plugins package,vigir_footstep_planning_plugins,
7/12/2017,The vigir_footstep_planning_lib package,vigir_footstep_planning_lib,
7/7/2017,"The wiimote package allows ROS nodes to communicate with a Nintendo Wiimote    and its related peripherals, including the Nunchuk, Motion Plus, and    (experimentally) the Classic. The package implements a ROS node that uses    Bluetooth to communicate with the Wiimote device, obtaining accelerometer    and gyro data, the state of LEDs, the IR camera, rumble (vibrator),    buttons, joystick, and battery state. The node additionally enables ROS    nodes to control the Wiimote's LEDs and vibration for feedback to the human    Wiimote operator. LEDs and vibration may be switched on and off, or made to    operate according to a timed pattern.",wiimote,
7/7/2017,ROS interface to the 3Dconnexion SpaceNavigator 6DOF joystick.,spacenav_node,
7/7/2017,"Playstation 3 SIXAXIS or DUAL SHOCK 3 joystick driver.    Driver for the Sony PlayStation 3 SIXAXIS or DUAL SHOCK 3    joysticks. In its current state, this driver is not compatible    with the use of other Bluetooth HID devices. The driver listens    for a connection on the HID ports, starts the joystick    streaming data, and passes the data to the Linux uinput device    so that it shows up as a normal joystick.",ps3joy,
7/7/2017,This metapackage depends on packages for interfacing common    joysticks and human input devices with ROS.,joystick_drivers,
7/7/2017,"ROS driver for a generic Linux joystick.    The joy package contains joy_node, a node that interfaces a    generic Linux joystick to ROS. This node publishes a ""Joy""    message, which contains the current state of each one of the    joystick's buttons and axes.",joy,
7/4/2017,This package provides packages for cirkit_unit03_simulator.,cirkit_unit03_simulator,
7/4/2017,This package provides packages for cirkit_unit03_robot.,cirkit_unit03_robot,
7/4/2017,Metapackage for Navigation of CIR-KIT-Unit03.,cirkit_unit03_navigation,
7/4/2017,The move_base package for CIR-KIT-Unit03.,cirkit_unit03_move_base,
7/4/2017,The map package for CIR-KIT-Unit03.,cirkit_unit03_maps,
7/4/2017,The gmapping packege for gmapping,cirkit_unit03_gmapping,
7/4/2017,The cirkit_unit03_gazebo package,cirkit_unit03_gazebo,
7/4/2017,The cirkit_unit03_driver package,cirkit_unit03_driver,
7/4/2017,The cirkit_unit03_description package,cirkit_unit03_description,
7/4/2017,The cirkit_unit03_control package,cirkit_unit03_control,
7/4/2017,This package provides packages for cirkit_unit03_common.,cirkit_unit03_common,
7/4/2017,The cirkit_unit03_bringup package,cirkit_unit03_bringup,
7/4/2017,The cirkit_unit03_base package,cirkit_unit03_base,
7/4/2017,The amcl package for CIR-KIT-Unit03,cirkit_unit03_amcl,
6/30/2017,Rotate camera to look at a given pose.,look_at_pose,
6/27/2017,This package is used to access the sick lms400 laser range-finder. It contains all necessary functionality to communicate with the sensor via rosmessages.,asr_sick_lms_400,
6/27/2017,This package is used to get poses from Rviz by using the goal tool and to store them in an XML-file,asr_rviz_pose_manager,
6/27/2017,This package contains the launch files and different documents needed to start the system,asr_mild_base_launch_files,
6/27/2017,"This package calculates and publishes the odometry information, transforms the velocity command into differential drive commands and writes it on the mild_base_driving bus",asr_mild_base_driving,
6/27/2017,"This package calculates the best approximation for a kinematic chain's parameters using rosenbrock optimization. For calculation, a layout of the kinematic chain must be provided, as well as a set of transformations between two frames of the chain that has been acquired during calibration.",asr_kinematic_chain_optimizer,
6/27/2017,"This package provides information about the PbD dome's kinematic chain and contains launch-files to publish the chain to a robot_state_publisher. Available launchfiles are: dome with real PTU, dome with simulated PTU, dome with real PTU and Flock of Birds and additional transformation_publisher from guppy-cameras to the kinect cameras mounted above. It also contains the urdf model.",asr_kinematic_chain_dome,
6/27/2017,This package is used to convert between ROS messages and IVT images,asr_ivt_bridge,
6/27/2017,The asr_flock_of_birds package is the driver for Ascension Technology Corp magnet-tracking system "Flock of Birds". It provides the remote server which publishes two 6d posemarker and the nessesary TF from the magnettracking system. It also contains launchfiles and calibration tools for the use of it.,asr_flock_of_birds,
6/27/2017,This package is used to test the functionalities of the CyberGloves and FlockOfBirds.     It uses an URDF model of a human hand to provide a visualization of the glove movements in RViz.,asr_cyberglove_visualization,
6/27/2017,This package is used to start a server that provides the current joint state values received from the CyberGloves via ROS topics,asr_cyberglove_lib,
6/26/2017,Stereo Slam,stereo_slam,
6/26/2017,Includes various supporting tools and utilities for c++ programming.,ecl_utilities,
6/26/2017,Extends c++ type traits and implements a few more to boot.,ecl_type_traits,
6/26/2017,"Timing utilities are very dependent on the system api provided for their use.	This package provides a means for handling different timing models. Current support		- posix rt : complete.	- macosx : posix timers only, missing absolute timers.	- win : none.",ecl_time,
6/26/2017,"This package provides the c++ extensions for a variety of threaded      programming tools. These are usually different on different      platforms, so the architecture for a cross-platform framework     is also implemented.",ecl_threads,
10/23/2016,Message definitions and serialisations for Eigen messages.,mm_eigen_msgs,
10/23/2016,Message definitions and serialisations for core messages.,mm_core_msgs,
10/23/2016,Lightweight communication patterns built on top of nanomsg for    use in embedded scenarios where only a single socket connection is desirable.,message_multiplexing,
10/21/2016,The segmentation_ros package,cpf_segmentation_ros,
10/16/2016,Core rocon apps for use with the appmanager and rocon concert.,rocon_apps,
10/16/2016,The rocon_app_utilities package,rocon_app_utilities,
10/16/2016,Robot application platform for ros robots with a default implementation in python.,rocon_app_platform,
10/16/2016,The public interface and retaskable interface for a robot.,rocon_app_manager,
10/12/2016,This is a meta package for robotics in concert(a.k.a rocon),rocon,
10/9/2016,MAVLink message marshaling library.  This package provides C-headers and C++11 library  for both 1.0 and 2.0 versions of protocol.  For pymavlink use separate install via rosdep (python-pymavlink).,mavlink,
10/3/2016,Visualization launchers and helpers for Warthog.,warthog_viz,
10/3/2016,Packages for working with Warthog from a ROS desktop.,warthog_desktop,
10/3/2016,Metapackage for Clearpath Husky robot software,husky_robot,
10/3/2016,Clearpath Husky installation and integration package,husky_bringup,
10/3/2016,Clearpath Husky robot driver,husky_base,
10/2/2016,Experimental OpenCV functions,opencv_candidate,
9/15/2016,The Pepperl+Fuchs R2000 laser range finder driver package,pepperl_fuchs_r2000,
9/15/2016,The dummy_slam_broadcaster package,dummy_slam_broadcaster,
9/5/2016,Tours around the waypoints,waypoint_touring,
9/5/2016,Waypoint Meta package,waypoint_meta,
9/5/2016,Generates waypoint yaml file,waypoint_generator,
9/1/2016,The wts_driver package,wts_driver,
8/27/2016,"object_recognition_core contains tools to launch several recognition pipelines, train objects, store models ...",object_recognition_ros,
8/26/2016,Launch files for Summit-X simulation.,summit_x_sim_bringup,
8/26/2016,The summit_x_sim metapackage,summit_x_sim,
8/26/2016,"Control the robot joints in all kinematic configurations, publishes odom topic and, 	  if configured, also tf odom to base_link. Usually takes as input joystick commands 	  and generates as outputs references for the gazebo controllers defined in summit_xl_control.",summit_x_robot_control,
8/26/2016,Launch files and world files to start the models in gazebo,summit_x_gazebo,
8/26/2016,This package contains the launch files that load the required controller interfaces for simulation in Gazebo.,summit_x_control,
8/26/2016,Node to combine IMU data (accelerometers and gyroscopes) with Compass data (magnetometers) for a cleaner reading of a Vehicles Heading,imu_compass,
8/25/2016,A set of generic cells to interact with ROS,ecto_ros,
8/25/2016,Ecto bindings for common PCL functionality.,ecto_pcl,
8/24/2016,The summit_x_description package,summit_x_description,
8/24/2016,The summit_x_common package,summit_x_common,
8/23/2016,The phoxi_camera package,phoxi_camera,
8/19/2016,"The agvs_sim_bringup package. It contains multiple launch files to perform different tasks, from creating a map with gmapping to launching amcl.",agvs_sim_bringup,
8/19/2016,agvs Gazebo simulation packages,agvs_sim,
8/19/2016,The agvs_robot_control package. Robot controller that interacts with Gazebo motor controllers.,agvs_robot_control,
8/19/2016,The agvs_gazebo package. Launch files and worlds to run Gazebo.,agvs_gazebo,
8/19/2016,The agvs_control package. Config files used for Gazebo motor controllers.,agvs_control,
8/17/2016,Python interface for camera calibration information.    This ROS package provides a CameraInfo interface for Python camera    drivers similar to the C++ camera_info_manager package.,camera_info_manager_py,
8/15/2016,ROS nodelet for fake Kobuki.,kobuki_softnode,
8/15/2016,The kobuki_softapps package,kobuki_softapps,
8/15/2016,Soft kobuki impementation meta package,kobuki_soft,
8/12/2016,The tracker_base_ui package,tracker_base_ui,
8/12/2016,The rqt_video_playback package,rqt_video_playback,
8/12/2016,The hector_veil_geotiff_plugin package,hector_veil_geotiff_plugin,
8/12/2016,The hector_stair_detection_msgs package,hector_stair_detection_msgs,
8/12/2016,The hector_stair_detection package,hector_stair_detection,
8/12/2016,Generic RViz visualization plugins of Team Hector.,hector_rviz_plugins,
8/12/2016,Hector plugins for rqt.,hector_rqt_plugins,
8/12/2016,The hector_co2_processing package,hector_co2_processing,
8/12/2016,The hector_co2_detection_plugin package,hector_co2_detection_plugin,
8/12/2016,The hector_barrel_geotiff_plugin package,hector_barrel_geotiff_plugin,
8/12/2016,The hector_barrel_detection_nodelet package,hector_barrel_detection_nodelet,
8/10/2016,The barrett_hand_sim package,barrett_hand_sim,
8/10/2016,The barrett_hand_gazebo package,barrett_hand_gazebo,
8/10/2016,The barrett_hand_control package is intended to control the gazebo simulation of the barrett hand,barrett_hand_control,
8/9/2016,The phantomx_reactor_arm_description package,phantomx_reactor_arm_description,
8/9/2016,The phantomx_reactor_arm_controller package,phantomx_reactor_arm_controller,
8/9/2016,The phantomx_reactor_arm package,phantomx_reactor_arm,
8/8/2016,rqt_multiplot provides a GUI plugin for visualizing numeric values    in multiple 2D plots using the Qwt plotting backend.,rqt_multiplot,
8/5/2016,sbpl_interface_ros,sbpl_interface_ros,
8/5/2016,sbpl_interface,sbpl_interface,
8/5/2016,"A generic, simple controller manager plugin for MoveIt.",moveit_simple_controller_manager,
8/5/2016,Generates a configuration package that makes it easy to use MoveIt!,moveit_setup_assistant,
8/5/2016,Components of MoveIt connecting to MongoDB,moveit_ros_warehouse,
8/5/2016,Components of MoveIt that offer visualization,moveit_ros_visualization,
8/5/2016,Components of MoveIt that offer interaction via interactive markers,moveit_ros_robot_interaction,
8/5/2016,Components of MoveIt that offer simpler interfaces to planning and execution,moveit_ros_planning_interface,
8/5/2016,Planning components of MoveIt that use ROS,moveit_ros_planning,
8/5/2016,Components of MoveIt connecting to perception,moveit_ros_perception,
8/5/2016,The move_group node for MoveIt,moveit_ros_move_group,
8/5/2016,Components of MoveIt used for manipulation,moveit_ros_manipulation,
8/5/2016,ros_control controller manager interface for MoveIt!,moveit_ros_control_interface,
8/5/2016,MoveIt GUI tools for benchmarking,moveit_ros_benchmarks_gui,
8/5/2016,MoveIt tools for benchmarking,moveit_ros_benchmarks,
8/5/2016,Components of MoveIt that use ROS,moveit_ros,
8/5/2016,Metapackage for moveit plugins.,moveit_plugins,
8/5/2016,MoveIt interface to OMPL,moveit_planners_ompl,
8/5/2016,Metapacakge that installs all available planners for MoveIt,moveit_planners,
8/5/2016,Generates a IKFast kinematics plugin for MoveIt using OpenRave generated cpp files.,moveit_ikfast,
8/5/2016,A fake controller manager plugin for MoveIt.,moveit_fake_controller_manager,
8/5/2016,Core libraries used by MoveIt!,moveit_core,
8/5/2016,An example controller manager plugin for MoveIt. This is not functional code.,moveit_controller_manager_example,
8/5/2016,Python interfaces to MoveIt,moveit_commander,
8/5/2016,chomp_motion_planner,chomp_motion_planner,
8/5/2016,chomp_interface_ros,chomp_interface_ros,
7/24/2016,Filters a laser scan to remove points that are in the current static map,map_laser,
7/24/2016,ROS Libraries for filtering specific kinds of laser scans,laser_filtering,
7/22/2016,A lightweight library for converting complex objects to and from simple Python datatypes.,marshmallow,
7/19/2016,The manipulation_msgs package,manipulation_msgs,
7/19/2016,The household_objects_database_msgs package,household_objects_database_msgs,
7/19/2016,The agvs_pad package.Component to control the robot by using a ps3 pad.,agvs_pad,
7/19/2016,The agvs_description package. Robot description. Urdf and mesh files.,agvs_description,
7/19/2016,URDF description of the Agvs and Agvs.,agvs_common,
7/12/2016,The twist_mux msgs and actions package,twist_mux_msgs,
7/12/2016,"Twist multiplexer, which multiplex several velocity commands (topics) and      allows to priorize or disable them (locks).",twist_mux,
6/27/2016,C++/Python utilities library for the world canvas framework.,world_canvas_utils,
